CustomerID,State,CLV,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income
IC43478,California,11264.36334,No,Extended,Bachelor,1/22/2011,Employed,M,34923
TE34064,California,2168.523464,No,Basic,High School or Below,1/6/2011,Unemployed,M,0
WU60905,California,8610.667489,No,Basic,High School or Below,2/6/2011,Unemployed,F,0
YM18992,California,2834.646235,No,Basic,College,2/2/2011,Employed,F,24506
PD55753,Oregon,8930.139728,No,Extended,High School or Below,2/23/2011,Unemployed,M,0
KU56006,Arizona,5536.386959,No,Basic,College,1/7/2011,Employed,F,52220
MJ69973,Arizona,2840.85429,No,Basic,High School or Below,2/27/2011,Unemployed,M,0
TW43626,California,8082.880956,No,Basic,College,1/21/2011,Employed,M,53554
XX84133,California,5254.734278,No,Basic,Bachelor,2/4/2011,Employed,M,34476
ZW84453,Arizona,5116.237577,No,Basic,Bachelor,1/8/2011,Unemployed,F,0
HO29524,California,3034.646997,No,Extended,College,2/4/2011,Employed,M,68205
VE89726,California,8024.89992,No,Basic,High School or Below,1/15/2011,Unemployed,F,0
GE87503,California,18211.14319,No,Premium,High School or Below,2/7/2011,Employed,M,53690
PX90263,Oregon,5121.563312,No,Basic,High School or Below,2/19/2011,Unemployed,M,
NI17718,California,2150.178588,No,Basic,High School or Below,2/9/2011,Unemployed,F,
FY32213,California,5595.389905,Yes,Basic,High School or Below,2/5/2011,Employed,F,74454
RZ13254,Nevada,7562.824036,No,Basic,Bachelor,1/15/2011,Unemployed,F,0
GN45013,Oregon,5385.853211,No,Basic,High School or Below,2/6/2011,Medical Leave,M,29664
UB16654,Washington,4718.558501,No,Basic,Master,2/27/2011,Disabled,M,15680
KU84464,Nevada,9422.567923,No,Extended,Bachelor,1/17/2011,Employed,F,47272
YH43527,Oregon,3605.860265,No,Extended,College,1/7/2011,Employed,F,21585
RO30676,California,7762.590564,No,Premium,College,1/3/2011,Disabled,F,23827
QL59704,Arizona,23444.90045,No,Basic,College,1/26/2011,Employed,F,69906
QH19450,California,2558.178159,No,Basic,High School or Below,1/7/2011,Unemployed,F,0
HR85211,Washington,5123.170887,No,Basic,Master,1/14/2011,Employed,F,89879
UV54502,Washington,2537.744494,No,Basic,High School or Below,2/20/2011,Unemployed,F,0
WB38524,California,2969.593296,No,Basic,High School or Below,1/1/2011,Employed,M,46131
CE56187,Oregon,4363.124641,No,Basic,Master,1/10/2011,Employed,F,54514
JL19416,California,5884.308607,No,Premium,High School or Below,1/27/2011,Unemployed,F,0
JZ61422,Nevada,5272.191556,No,Basic,College,2/7/2011,Employed,F,96668
LA13377,California,5509.895664,No,Basic,Doctor,1/25/2011,Employed,M,78879
NC99948,Nevada,16313.68349,No,Basic,College,2/11/2011,Unemployed,M,
QD34785,Arizona,5678.050167,Yes,Extended,Bachelor,1/19/2011,Unemployed,F,
RO26085,California,12101.20884,No,Basic,Bachelor,2/4/2011,Unemployed,F,
ES57969,Oregon,2453.570794,Yes,Basic,Bachelor,2/9/2011,Medical Leave,M,29735
JK55587,California,5075.66267,No,Basic,High School or Below,2/20/2011,Medical Leave,M,23082
RN97635,Arizona,3214.979402,No,Extended,Bachelor,2/4/2011,Employed,M,53984
BI76326,California,12275.34309,No,Premium,College,1/8/2011,Employed,F,52135
JA34909,California,2722.210707,Yes,Basic,College,2/2/2011,Medical Leave,F,17576
OJ90342,Oregon,2457.440923,No,Basic,Bachelor,2/7/2011,Employed,F,29486
CM88932,Oregon,3554.845264,Yes,Extended,Master,1/10/2011,Employed,F,58557
JJ97525,California,4929.549699,Yes,Basic,Bachelor,1/26/2011,Employed,M,25632
XV21647,California,8036.45034,No,Basic,High School or Below,2/1/2011,Unemployed,F,0
MC83487,Arizona,4276.915328,No,Basic,Bachelor,1/28/2011,Disabled,M,18768
BL90769,California,33473.34946,Yes,Basic,Bachelor,1/11/2011,Employed,F,33190
CR57148,Oregon,5960.581363,No,Basic,Master,2/3/2011,Employed,F,47945
CP85232,Arizona,44795.46942,No,Extended,College,2/4/2011,Employed,M,58778
YL74732,California,3832.118106,No,Basic,High School or Below,2/14/2011,Disabled,F,15192
FG16766,California,6837.932624,No,Premium,Bachelor,1/24/2011,Employed,F,51859
NV55438,Nevada,5285.26816,No,Basic,High School or Below,2/23/2011,Retired,F,23422
RM10880,California,3096.511217,Yes,Extended,College,2/12/2011,Employed,F,21604
GL56175,Arizona,3589.710715,No,Extended,College,1/5/2011,Employed,M,79298
UK52289,Arizona,2582.408525,Yes,Basic,Bachelor,2/14/2011,Employed,F,76731
LL45497,Washington,2487.729726,No,Basic,College,2/2/2011,Employed,F,67282
BC62782,Arizona,13575.67599,No,Basic,College,1/23/2011,Employed,F,48534
YM57893,Washington,4685.504251,No,Premium,Doctor,1/5/2011,Employed,M,77678
JP30654,Oregon,28685.82785,No,Basic,College,2/24/2011,Employed,F,48412
RA66180,Washington,2764.032126,No,Basic,High School or Below,1/10/2011,Employed,F,33837
EN60878,Oregon,6183.111464,No,Extended,Bachelor,2/13/2011,Disabled,M,23712
JF36291,California,3873.647046,Yes,Basic,College,1/20/2011,Retired,M,28142
BK59444,California,18929.3306,No,Basic,Master,2/5/2011,Employed,F,72196
MK70700,California,5553.295758,No,Basic,Master,1/7/2011,Employed,M,68197
IW71076,California,5011.259184,No,Basic,Bachelor,2/27/2011,Employed,M,75248
AP98768,California,10442.44633,No,Extended,College,1/8/2011,Unemployed,F,
OM24164,Nevada,2199.61781,No,Basic,Bachelor,1/6/2011,Unemployed,M,
QP84605,Washington,8709.845263,No,Premium,Bachelor,2/3/2011,Employed,F,41546
VC87846,Oregon,7484.310483,No,Extended,High School or Below,1/20/2011,Employed,M,46998
ZM92052,Oregon,2613.023132,No,Basic,Bachelor,2/23/2011,Employed,M,57099
ON73702,Arizona,9080.639651,No,Basic,Bachelor,1/26/2011,Employed,F,33897
QQ90441,Nevada,13770.97618,Yes,Premium,High School or Below,2/1/2011,Employed,F,59207
HU35721,Oregon,2876.822941,No,Basic,High School or Below,2/14/2011,Employed,M,40171
XH85336,Washington,5548.031892,Yes,Basic,Bachelor,1/13/2011,Employed,M,67798
ZH17561,Washington,5097.526248,No,Extended,Bachelor,1/24/2011,Medical Leave,F,21665
AG85615,Oregon,24143.87556,No,Extended,College,1/17/2011,Unemployed,M,0
OY74069,Arizona,3538.059456,No,Basic,College,1/15/2011,Unemployed,F,0
DJ91267,Nevada,29091.23936,No,Extended,Bachelor,2/18/2011,Employed,F,34226
KB72438,California,19834.20115,No,Extended,High School or Below,1/6/2011,Employed,F,65989
TR67616,Oregon,4731.366975,No,Basic,High School or Below,1/14/2011,Employed,M,30686
GF65731,California,35537.846,No,Basic,Master,2/6/2011,Unemployed,F,0
HB67642,Arizona,34611.37896,Yes,Basic,High School or Below,1/14/2011,Employed,F,20090
DP84567,California,20216.30883,No,Basic,High School or Below,1/24/2011,Unemployed,M,0
VV77534,Oregon,13976.51925,No,Premium,College,1/26/2011,Employed,M,77094
GL67540,California,5904.088162,No,Basic,College,1/15/2011,Employed,F,97413
SV50502,Oregon,5595.835041,No,Basic,Master,1/22/2011,Employed,F,79189
UK59698,California,2294.303629,No,Basic,High School or Below,2/9/2011,Unemployed,F,0
OA57352,Arizona,6273.911874,Yes,Extended,College,2/16/2011,Retired,F,18577
ZF84449,Oregon,3726.727996,No,Basic,College,2/26/2011,Unemployed,F,0
VH31965,Washington,5285.118669,No,Basic,Bachelor,1/24/2011,Employed,M,40783
HG39060,Oregon,5110.680779,No,Basic,Bachelor,1/28/2011,Unemployed,M,0
EM29359,Nevada,7126.596501,No,Basic,College,2/3/2011,Medical Leave,M,17483
SF57173,Oregon,4601.634099,No,Basic,Master,1/27/2011,Employed,M,84394
OT47603,Oregon,9155.239699,No,Extended,College,2/4/2011,Unemployed,M,0
SW31412,Oregon,14808.05624,No,Basic,College,2/22/2011,Employed,F,41440
JS36322,Arizona,8901.678357,No,Extended,High School or Below,1/19/2011,Unemployed,M,0
RE81445,Oregon,5734.598243,No,Basic,College,1/5/2011,Employed,F,98132
RM24280,Oregon,4177.696973,No,Premium,High School or Below,2/3/2011,Unemployed,F,0
LC25393,California,27776.28906,No,Extended,Bachelor,1/18/2011,Employed,M,88220
UX38930,Arizona,10364.34749,No,Extended,Master,1/9/2011,Employed,F,58327
HD95496,Oregon,7851.901368,No,Basic,Master,2/3/2011,Employed,M,25950
RX24650,Oregon,4772.943848,Yes,Extended,High School or Below,2/18/2011,Retired,M,20993
DW19309,Oregon,14226.50485,No,Premium,High School or Below,1/8/2011,Employed,M,65726
EG48956,Washington,4031.104947,No,Basic,College,2/7/2011,Unemployed,M,0
UF88986,Washington,2794.907476,No,Basic,College,1/22/2011,Employed,F,39783
DB42794,California,4362.931238,Yes,Premium,College,1/3/2011,Employed,M,58842
JB50798,Oregon,9624.524417,No,Extended,Master,1/20/2011,Employed,F,25629
JY45873,Washington,5015.009472,Yes,Extended,Bachelor,2/3/2011,Employed,F,48567
TE35785,California,6948.422239,No,Basic,Doctor,2/7/2011,Unemployed,M,0
CM55703,Washington,2896.918767,No,Basic,College,2/9/2011,Employed,F,33746
QN65180,Oregon,21903.91364,No,Extended,Bachelor,2/26/2011,Employed,F,22254
GE47180,Nevada,9028.821403,No,Basic,High School or Below,2/14/2011,Employed,M,65974
VQ38776,Oregon,5303.759534,No,Extended,College,1/2/2011,Unemployed,F,0
ZY90118,Washington,4165.354461,No,Premium,College,1/3/2011,Medical Leave,M,17161
IN17648,Nevada,5123.768112,No,Basic,High School or Below,2/27/2011,Unemployed,M,
DF95759,Oregon,9492.342964,No,Extended,College,1/15/2011,Unemployed,M,
QG45324,Oregon,8204.863191,No,Basic,High School or Below,1/2/2011,Unemployed,F,
MN61620,Arizona,9877.295699,No,Extended,College,1/31/2011,Employed,F,67752
YH86390,California,4815.009736,No,Basic,Bachelor,1/16/2011,Disabled,F,25398
FY13480,California,6277.011679,No,Extended,High School or Below,2/18/2011,Unemployed,M,0
YH61661,California,8260.639809,No,Basic,High School or Below,1/2/2011,Employed,M,33321
NL93182,Nevada,2549.450038,No,Extended,Bachelor,1/20/2011,Unemployed,M,0
UM45563,Washington,4502.679656,No,Basic,Bachelor,1/27/2011,Employed,M,68798
WE68644,Oregon,3803.921781,No,Basic,Bachelor,1/26/2011,Medical Leave,F,20325
EZ30498,Oregon,8635.4035,No,Basic,Bachelor,2/15/2011,Medical Leave,M,13129
QY74517,Oregon,5510.558964,No,Basic,High School or Below,1/7/2011,Unemployed,F,0
NM88660,Nevada,3585.884123,No,Extended,Master,1/10/2011,Employed,M,49080
MZ82036,Nevada,4889.25278,No,Basic,College,2/20/2011,Employed,M,42536
ID20929,Oregon,2756.941661,No,Basic,Bachelor,1/18/2011,Medical Leave,M,29926
EY50028,Nevada,3289.547398,No,Extended,Doctor,1/24/2011,Unemployed,M,0
TT82373,California,10937.1785,No,Extended,Bachelor,1/8/2011,Employed,F,21450
OH64088,California,7375.567916,No,Basic,High School or Below,2/9/2011,Employed,M,33345
SK97780,California,10110.77818,No,Extended,Bachelor,2/16/2011,Medical Leave,F,15752
IO33050,Oregon,5119.414293,No,Basic,High School or Below,1/10/2011,Employed,F,40169
XA55917,California,8533.832013,No,Basic,College,2/28/2011,Disabled,F,26049
JK32620,Nevada,2224.768,No,Basic,College,1/22/2011,Unemployed,M,0
RQ19236,Arizona,8042.803784,No,Basic,Doctor,1/5/2011,Employed,M,55411
QC47433,Oregon,2554.437138,No,Basic,College,1/21/2011,Medical Leave,M,12459
RA93608,Oregon,18073.93999,No,Extended,Bachelor,1/24/2011,Employed,M,64620
XH97711,California,2430.506586,No,Basic,Bachelor,1/14/2011,Employed,M,83140
AU96286,Oregon,3167.658442,No,Extended,Bachelor,1/19/2011,Unemployed,F,0
KC17170,Arizona,5465.603983,No,Basic,Bachelor,1/31/2011,Employed,F,54422
ZN47335,California,10357.51422,No,Extended,College,2/16/2011,Employed,M,68309
EI46264,California,2537.813878,No,Basic,High School or Below,1/12/2011,Employed,M,56621
EK87864,Arizona,2821.947219,No,Basic,College,1/6/2011,Employed,F,38977
GV45403,Arizona,7757.128146,No,Premium,Bachelor,1/23/2011,Unemployed,M,
QK31192,Arizona,4079.132667,No,Premium,High School or Below,2/18/2011,Unemployed,M,
LU89008,Arizona,5955.544552,No,Extended,College,2/7/2011,Unemployed,F,
NS10490,Oregon,14158.61364,No,Basic,Bachelor,2/26/2011,Employed,F,83235
KL98495,Nevada,8487.238032,No,Basic,College,1/5/2011,Unemployed,M,0
IU96845,Arizona,6285.476868,No,Extended,College,2/10/2011,Employed,M,32390
QL93655,Oregon,11473.48149,No,Extended,High School or Below,1/12/2011,Employed,F,66538
QZ42725,Washington,2310.882998,No,Basic,Bachelor,1/1/2011,Unemployed,F,0
LZ34046,Oregon,23594.6802,Yes,Basic,Bachelor,1/31/2011,Employed,M,76358
ZH19885,Washington,2514.59196,Yes,Basic,High School or Below,2/14/2011,Employed,F,43860
YE88490,Arizona,5380.898636,Yes,Basic,College,2/24/2011,Employed,F,55350
YC80498,California,4770.550911,Yes,Basic,College,2/1/2011,Medical Leave,F,12964
AI85843,Arizona,6756.651404,No,Extended,Master,1/6/2011,Employed,F,33288
XD66024,Arizona,5936.011773,No,Extended,College,1/27/2011,Unemployed,F,0
FY51713,Arizona,3570.760509,No,Extended,Bachelor,1/7/2011,Employed,F,56168
PH26378,California,6019.960469,No,Extended,College,1/31/2011,Unemployed,M,0
WQ18638,Oregon,5426.863953,No,Basic,High School or Below,2/25/2011,Employed,M,23105
KY14688,Oregon,2730.313804,No,Basic,Master,1/3/2011,Employed,F,36218
TC97762,California,4982.681374,No,Basic,High School or Below,2/27/2011,Employed,F,52275
QC87108,Oregon,8769.266756,No,Basic,College,1/19/2011,Employed,F,49665
CX12134,Nevada,4220.613534,No,Premium,High School or Below,1/31/2011,Employed,M,32471
SM73248,Arizona,11537.50507,No,Extended,High School or Below,1/21/2011,Unemployed,M,0
CK19789,California,5887.182043,No,Basic,Master,2/14/2011,Employed,F,62773
UV12583,California,4700.583771,No,Basic,College,2/18/2011,Employed,F,76694
JC11405,Oregon,10963.95723,Yes,Premium,High School or Below,2/8/2011,Employed,M,55687
KA89683,Arizona,2523.171245,No,Basic,High School or Below,1/30/2011,Unemployed,F,0
BG85305,Nevada,3757.804716,No,Extended,Doctor,1/28/2011,Employed,M,36633
UQ87917,Oregon,12941.73353,No,Basic,High School or Below,1/24/2011,Employed,M,77060
XN11823,Nevada,3764.465074,No,Extended,Bachelor,2/17/2011,Employed,F,92600
OS46571,California,6889.557028,No,Basic,High School or Below,2/4/2011,Unemployed,M,0
PX17116,Nevada,3623.454198,No,Basic,College,1/20/2011,Unemployed,M,0
RP19541,Arizona,7582.113842,Yes,Basic,College,2/3/2011,Employed,M,64801
ZR25747,Oregon,8277.74558,No,Premium,College,2/6/2011,Employed,F,45257
NQ86532,California,2576.455597,No,Basic,High School or Below,1/22/2011,Medical Leave,M,26854
JY27336,Oregon,8205.387936,No,Basic,College,2/22/2011,Employed,F,85840
PB54378,Oregon,19582.46887,No,Basic,Doctor,1/29/2011,Medical Leave,F,26463
SV38190,Nevada,6481.526576,No,Extended,Bachelor,1/13/2011,Employed,F,30689
CV24005,Oregon,2599.310879,No,Basic,High School or Below,2/13/2011,Employed,M,29590
EX28656,Oregon,9830.337629,No,Premium,College,2/10/2011,Employed,F,25965
CF57022,Oregon,10442.65139,No,Extended,Bachelor,1/26/2011,Medical Leave,M,17269
GM16780,Oregon,36057.53702,No,Extended,College,2/7/2011,Employed,M,90330
BX94438,California,8470.036773,No,Basic,High School or Below,1/7/2011,Unemployed,F,
RM41745,California,8278.786492,No,Premium,High School or Below,1/18/2011,Unemployed,F,
XR70252,California,4788.932598,No,Basic,High School or Below,2/22/2011,Unemployed,F,
YH92099,Arizona,3087.999917,No,Extended,Bachelor,1/16/2011,Disabled,F,18558
SG81493,Arizona,4443.736209,No,Premium,Bachelor,1/1/2011,Employed,M,46384
ZX23819,Oregon,7984.086473,No,Basic,High School or Below,2/10/2011,Unemployed,F,0
FJ54907,Oregon,7180.971028,No,Basic,College,1/9/2011,Employed,F,42303
CU26127,California,15656.03434,No,Extended,Bachelor,2/2/2011,Employed,F,71731
YH60476,Oregon,5780.182197,Yes,Basic,High School or Below,2/26/2011,Employed,M,51066
ZZ97035,California,20714.94043,No,Extended,College,2/1/2011,Unemployed,M,
GE82737,Nevada,5337.352409,No,Extended,Bachelor,2/14/2011,Unemployed,F,
KY21873,Arizona,5050.826183,No,Basic,College,2/25/2011,Unemployed,M,
UA51318,Arizona,5116.624022,No,Basic,High School or Below,2/17/2011,Employed,F,26173
BV55014,Oregon,7268.736958,No,Basic,Bachelor,2/8/2011,Employed,M,24445
HX21307,Oregon,2616.613903,Yes,Basic,College,2/25/2011,Employed,M,72302
LQ68252,Oregon,3738.436222,No,Basic,High School or Below,2/11/2011,Retired,M,27208
CR92802,California,2725.356404,Yes,Basic,Master,1/3/2011,Employed,F,36650
SL35268,Arizona,5453.861203,No,Basic,College,1/4/2011,Employed,M,30855
RD62882,Arizona,6846.150323,Yes,Extended,Bachelor,1/27/2011,Unemployed,F,0
JS42382,Oregon,6172.914199,No,Extended,Master,1/27/2011,Employed,M,99960
BT30554,Arizona,10346.32454,No,Extended,Bachelor,2/13/2011,Unemployed,F,0
VP57424,Nevada,6997.008618,No,Extended,Bachelor,1/8/2011,Employed,F,55873
VU19243,Arizona,4196.257691,No,Premium,High School or Below,2/26/2011,Medical Leave,F,18052
TA82973,Oregon,7858.109763,No,Basic,High School or Below,2/1/2011,Employed,F,28937
GK71720,Oregon,6064.343994,No,Extended,High School or Below,1/16/2011,Unemployed,F,0
OQ61223,California,17497.52201,Yes,Basic,College,2/28/2011,Unemployed,M,0
LL62746,Oregon,8970.647312,No,Basic,Doctor,2/6/2011,Medical Leave,M,12829
JQ56711,Oregon,5923.117229,No,Basic,Master,2/2/2011,Employed,F,92163
AW77988,Oregon,35850.59935,No,Basic,High School or Below,1/6/2011,Disabled,M,17588
HF75891,Washington,4331.460674,No,Basic,High School or Below,2/11/2011,Employed,F,82302
MY97912,Arizona,13309.33517,No,Extended,College,1/13/2011,Unemployed,M,0
IB87349,California,4528.50489,No,Premium,High School or Below,2/25/2011,Employed,M,70340
AW73065,Oregon,2791.906514,No,Basic,High School or Below,2/6/2011,Unemployed,F,0
HI74419,Washington,8092.87696,Yes,Basic,College,2/5/2011,Employed,M,50825
PX70175,Arizona,7996.00748,No,Extended,College,1/19/2011,Employed,M,93459
KF75098,Arizona,5129.738992,No,Basic,Bachelor,1/25/2011,Employed,M,86148
IS50283,California,5697.175238,No,Basic,Bachelor,1/17/2011,Employed,F,27048
MY64920,Oregon,9217.130629,No,Basic,College,2/27/2011,Employed,F,73259
KN34250,Oregon,10208.92761,Yes,Extended,College,2/14/2011,Employed,F,35482
GN46207,Oregon,4170.687348,Yes,Basic,Master,1/17/2011,Employed,F,29462
KL57176,Oregon,4505.405812,No,Basic,College,2/15/2011,Employed,F,67801
MN94234,California,3107.568648,No,Extended,High School or Below,1/19/2011,Unemployed,M,0
JY90595,Arizona,5528.664986,No,Basic,High School or Below,2/7/2011,Medical Leave,M,16042
HK26543,California,5045.866663,No,Basic,High School or Below,1/27/2011,Employed,M,28056
PN86062,California,2962.722482,No,Extended,High School or Below,1/9/2011,Medical Leave,M,16495
VW27730,California,8665.956372,No,Basic,Master,2/8/2011,Employed,F,41163
SH55671,Arizona,11413.44115,No,Premium,College,2/6/2011,Unemployed,F,0
MO56878,California,15488.43196,No,Basic,Bachelor,1/5/2011,Employed,M,33799
QP80741,Washington,6048.574243,No,Basic,College,1/1/2011,Unemployed,F,0
SV35618,Oregon,5934.741492,No,Premium,Bachelor,2/28/2011,Employed,F,87747
RX12347,Nevada,3543.232138,No,Extended,College,2/9/2011,Employed,M,35695
FR55658,California,3490.028304,No,Extended,Master,1/27/2011,Employed,M,90985
XS12556,California,3683.099864,No,Basic,College,1/6/2011,Unemployed,F,0
ZU73588,California,5989.773931,Yes,Premium,College,1/19/2011,Employed,M,66839
WT43034,California,12500.84302,No,Premium,High School or Below,1/15/2011,Unemployed,F,0
VM13430,Oregon,8609.158215,Yes,Basic,Bachelor,1/14/2011,Employed,F,79090
TC78849,Oregon,2497.45507,No,Basic,Bachelor,2/12/2011,Employed,M,24825
VC34764,California,7019.177186,Yes,Basic,College,1/23/2011,Retired,M,26806
WO90953,Oregon,5387.926265,No,Basic,College,1/21/2011,Employed,F,56835
IU47468,Oregon,6165.557517,No,Extended,Bachelor,1/24/2011,Unemployed,F,0
KO46064,California,2730.20294,No,Basic,Bachelor,2/25/2011,Employed,M,46135
RB34917,Arizona,5162.116944,No,Basic,Bachelor,1/3/2011,Unemployed,F,0
BI38192,Oregon,7937.064822,No,Basic,High School or Below,2/1/2011,Employed,F,22862
