CustomerID,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,TotalClaimAmount,VehicleClass,VehicleSize
HP36979,Suburban,Married,84,6,37,5,5,Personal Auto,,Offer2,Web,566.935022,Two-Door Car,Large
PP40919,Suburban,Single,91,2,8,5,1,Personal Auto,,Offer1,Agent,436.8,Two-Door Car,Medsize
RO73268,Suburban,Divorced,86,6,84,0,1,Corporate Auto,,Offer3,Agent,412.8,Two-Door Car,Medsize
HO61691,Suburban,Divorced,64,4,38,0,3,Personal Auto,,Offer4,Agent,307.2,Four-Door Car,Medsize
BS13062,Suburban,Married,81,3,60,2,2,Personal Auto,,Offer4,Call Center,388.8,Four-Door Car,Small
FO35655,Suburban,Single,245,34,83,0,1,Corporate Auto,,Offer1,Branch,2345.413441,Luxury SUV,Medsize
HR10526,Suburban,Married,67,13,79,0,2,Personal Auto,,Offer1,Call Center,321.6,Four-Door Car,Medsize
IA63417,Suburban,Divorced,108,13,66,0,1,Personal Auto,,Offer3,Web,773.470977,Two-Door Car,Medsize
BH35016,Suburban,Divorced,70,35,98,0,2,Personal Auto,,Offer1,Call Center,424.883448,Two-Door Car,Medsize
PK52952,Suburban,Single,109,13,13,0,8,Personal Auto,,Offer1,Call Center,523.2,SUV,Medsize
OD76309,Suburban,Divorced,106,25,54,1,3,Personal Auto,,Offer1,Agent,508.8,SUV,Small
IL28481,Urban,Married,77,21,73,0,3,Personal Auto,,Offer4,Call Center,364.240307,Four-Door Car,Large
GY55092,Suburban,Divorced,133,35,90,0,1,Personal Auto,,Offer2,Agent,638.4,SUV,Medsize
UF33451,Urban,Married,135,5,64,0,4,Personal Auto,,Offer1,Agent,354.729129,SUV,Medsize
CF15558,Urban,Married,63,18,83,1,4,Personal Auto,,Offer2,Call Center,283.995953,Two-Door Car,Small
JM62924,Suburban,Married,84,2,0,2,2,Personal Auto,,Offer3,Branch,403.2,Four-Door Car,Medsize
EM66435,Rural,Divorced,65,30,28,0,1,Corporate Auto,,Offer1,Agent,20.543176,Four-Door Car,Medsize
QX45933,Suburban,Married,62,32,59,0,2,Personal Auto,,Offer1,Agent,385.115437,Four-Door Car,Small
JI71369,Rural,Married,64,2,4,0,5,Personal Auto,,Offer1,Web,140.165035,Four-Door Car,Medsize
JU93290,Suburban,Divorced,68,28,77,0,2,Personal Auto,,Offer1,Web,326.4,Four-Door Car,Medsize
GU66096,Suburban,Married,67,23,65,0,4,Personal Auto,,Offer2,Agent,321.6,Four-Door Car,Medsize
UC33108,Suburban,Married,83,17,83,0,6,Personal Auto,,Offer1,Agent,398.4,Four-Door Car,Small
LW93867,Rural,Married,63,0,40,0,4,Corporate Auto,,Offer1,Web,102.879769,Four-Door Car,Medsize
OU78470,Rural,Single,94,28,7,0,2,Corporate Auto,,Offer2,Call Center,56.868289,Four-Door Car,Medsize
XW90265,Suburban,Married,72,21,86,0,8,Personal Auto,,Offer1,Agent,463.158502,Two-Door Car,Small
HS67749,Rural,Married,86,15,56,0,3,Corporate Auto,,Offer4,Agent,205.444066,Four-Door Car,Medsize
VZ51506,Suburban,Single,103,20,43,0,1,Corporate Auto,,Offer2,Call Center,741.6,Sports Car,Medsize
UI64281,Rural,Married,65,8,32,0,2,Personal Auto,,Offer1,Call Center,56.371967,Two-Door Car,Medsize
AE98193,Suburban,Single,113,19,10,0,7,Personal Auto,,Offer1,Branch,813.6,SUV,Medsize
AZ74055,Suburban,Married,103,2,27,0,1,Personal Auto,,Offer4,Call Center,494.4,Four-Door Car,Medsize
XS76911,Suburban,Married,133,3,89,0,1,Personal Auto,,Offer1,Agent,795.864079,Sports Car,Small
AY40674,Suburban,Married,128,6,46,4,1,Personal Auto,,Offer2,Agent,614.4,SUV,Medsize
NA12740,Rural,Married,65,15,53,0,3,Special Auto,,Offer1,Web,72.438681,Two-Door Car,Medsize
UA84837,Suburban,Divorced,111,30,1,0,5,Corporate Auto,,Offer1,Branch,532.8,Four-Door Car,Medsize
DJ51510,Rural,Married,116,0,50,0,4,Personal Auto,,Offer3,Agent,67.881546,Four-Door Car,Medsize
VM58985,Suburban,Single,76,33,36,2,2,Personal Auto,,Offer3,Branch,402.636829,Two-Door Car,Medsize
OH60605,Suburban,Married,92,2,85,0,1,Personal Auto,,Offer2,Branch,641.388616,Two-Door Car,Medsize
UO98052,Urban,Single,89,13,45,0,5,Personal Auto,,Offer1,Web,342.481173,Four-Door Car,Medsize
NC53424,Suburban,Married,69,21,70,4,3,Personal Auto,,Offer4,Web,331.2,Two-Door Car,Medsize
LQ13873,Suburban,Married,71,27,34,1,6,Personal Auto,,Offer1,Agent,340.8,Four-Door Car,Small
LA97014,Suburban,Married,66,19,14,1,1,Personal Auto,,Offer1,Agent,412.101933,Two-Door Car,Medsize
NB79936,Rural,Single,108,14,79,0,3,Personal Auto,,Offer1,Branch,73.700573,Two-Door Car,Medsize
NT89061,Suburban,Married,78,25,87,0,3,Personal Auto,,Offer2,Call Center,374.4,Four-Door Car,Medsize
AF10970,Suburban,Married,73,23,90,0,3,Corporate Auto,,Offer1,Call Center,350.4,Four-Door Car,Medsize
ZG48513,Suburban,Single,72,0,86,0,7,Personal Auto,,Offer1,Agent,345.6,Four-Door Car,Medsize
JQ59145,Suburban,Married,114,9,72,1,5,Personal Auto,,Offer1,Agent,722.024742,Sports Car,Medsize
FE84989,Urban,Married,63,7,39,0,5,Personal Auto,,Offer2,Call Center,259.361117,Four-Door Car,Large
JT52858,Suburban,Married,112,33,75,1,8,Personal Auto,,Offer3,Branch,537.6,Four-Door Car,Medsize
MC62068,Urban,Married,91,19,30,0,3,Personal Auto,,Offer4,Agent,396.295614,Four-Door Car,Large
EU27538,Rural,Married,225,21,35,0,8,Personal Auto,,Offer1,Branch,358.281562,Luxury Car,Medsize
RH42306,Suburban,Single,71,6,5,0,3,Corporate Auto,,Offer3,Web,653.388564,Four-Door Car,Small
US23612,Rural,Married,118,17,6,0,6,Personal Auto,,Offer1,Call Center,121.032372,Two-Door Car,Large
WV76014,Rural,Single,64,21,77,0,1,Special Auto,,Offer2,Branch,92.813396,Four-Door Car,Medsize
RK96223,Suburban,Married,110,34,49,1,2,Personal Auto,,Offer1,Agent,528,SUV,Medsize
MF82000,Rural,Married,66,25,51,2,1,Special Auto,,Offer2,Branch,159.636956,Four-Door Car,Medsize
FM46980,Suburban,Married,72,0,60,0,9,Personal Auto,,Offer2,Branch,476.156957,Four-Door Car,Small
SY56792,Suburban,Divorced,101,16,88,0,8,Corporate Auto,,Offer3,Web,727.2,Four-Door Car,Medsize
RF61565,Suburban,Married,67,33,27,0,1,Personal Auto,,Offer2,Agent,321.6,Four-Door Car,Medsize
IM94808,Rural,Married,68,15,69,0,8,Corporate Auto,,Offer4,Web,42.078345,Four-Door Car,Medsize
VI14730,Suburban,Married,117,17,41,1,9,Personal Auto,,Offer1,Web,561.6,Sports Car,Medsize
YR34119,Rural,Married,112,7,65,0,2,Personal Auto,,Offer1,Agent,200.11606,SUV,Small
RR77985,Suburban,Single,80,24,95,0,1,Personal Auto,,Offer1,Call Center,676.944023,Four-Door Car,Medsize
VC22097,Suburban,Divorced,118,14,64,0,4,Corporate Auto,,Offer1,Agent,566.4,SUV,Medsize
WV17090,Suburban,Married,116,0,45,0,2,Corporate Auto,,Offer2,Call Center,830.623064,SUV,Medsize
TM23514,Urban,Single,132,8,28,0,3,Personal Auto,,Offer3,Web,580.473259,SUV,Medsize
MQ68407,Rural,Divorced,111,18,63,0,1,Personal Auto,,Offer2,Agent,60.036683,Four-Door Car,Medsize
GJ59592,Suburban,Married,67,3,0,0,6,Corporate Auto,,Offer2,Call Center,321.6,Four-Door Car,Small
FY56083,Rural,Married,61,5,48,1,6,Personal Auto,,Offer1,Agent,47.53101,Four-Door Car,Small
UA94723,Urban,Married,110,6,62,0,1,Personal Auto,,Offer1,Agent,303.872752,SUV,Medsize
FW91032,Rural,Married,73,3,19,0,6,Corporate Auto,,Offer4,Agent,100.620067,Four-Door Car,Medsize
DE34457,Urban,Married,116,8,47,0,3,Personal Auto,,Offer3,Call Center,481.339891,SUV,Small
HD32044,Suburban,Divorced,106,10,97,2,3,Corporate Auto,,Offer1,Branch,508.8,Four-Door Car,Medsize
HH30454,Suburban,Single,153,7,75,0,2,Personal Auto,,Offer3,Branch,1101.6,SUV,Medsize
AH84063,Rural,Married,121,11,20,4,1,Corporate Auto,,Offer3,Call Center,86.320022,SUV,Medsize
QA17596,Suburban,Married,98,17,75,0,1,Personal Auto,,Offer2,Agent,470.4,Two-Door Car,Small
XI41052,Suburban,Single,139,16,14,0,1,Personal Auto,,Offer3,Call Center,667.2,SUV,Medsize
DI30528,Rural,Married,69,2,70,1,1,Personal Auto,,Offer2,Web,56.60333,Four-Door Car,Large
SC66359,Rural,Married,110,29,42,0,1,Corporate Auto,,Offer4,Agent,262.865172,SUV,Small
EN61670,Urban,Married,66,32,30,0,7,Personal Auto,,Offer2,Branch,309.577946,Four-Door Car,Medsize
DQ10761,Suburban,Single,73,14,39,1,1,Corporate Auto,,Offer1,Branch,350.4,Four-Door Car,Medsize
BQ51587,Suburban,Single,73,1,22,0,5,Personal Auto,,Offer2,Call Center,365.364581,Four-Door Car,Medsize
JE21522,Suburban,Married,80,33,31,0,2,Personal Auto,,Offer4,Branch,384,Four-Door Car,Medsize
WS47147,Suburban,Married,102,35,48,0,2,Personal Auto,,Offer1,Branch,489.6,SUV,Medsize
ZA64638,Suburban,Single,98,24,11,1,2,Personal Auto,,Offer2,Web,705.6,Four-Door Car,Small
EW38459,Rural,Married,65,2,75,0,1,Corporate Auto,,Offer2,Web,9.51528,Four-Door Car,Medsize
QW87316,Urban,Divorced,68,15,65,0,1,Personal Auto,,Offer2,Agent,244.564334,Four-Door Car,Medsize
IC43478,Suburban,Single,98,23,82,0,2,Personal Auto,,Offer1,Call Center,639.105556,Two-Door Car,Medsize
TE34064,Suburban,Single,63,1,56,0,1,Personal Auto,,Offer2,Agent,453.6,Four-Door Car,Medsize
WU60905,Suburban,Married,111,27,36,0,9,Corporate Auto,,Offer3,Web,532.8,SUV,Medsize
YM18992,Suburban,Divorced,71,7,47,0,1,Personal Auto,,Offer1,Agent,511.2,Two-Door Car,Medsize
PD55753,Suburban,Married,82,25,63,0,2,Personal Auto,,Offer4,Call Center,554.522969,Four-Door Car,Medsize
KU56006,Suburban,Married,70,17,42,1,5,Personal Auto,,Offer1,Call Center,336,Four-Door Car,Small
MJ69973,Suburban,Married,74,17,73,0,1,Personal Auto,,Offer1,Call Center,402.449823,Two-Door Car,Medsize
TW43626,Suburban,Married,67,6,5,0,2,Personal Auto,,Offer1,Agent,327.020539,Four-Door Car,Large
XX84133,Rural,Married,67,23,49,1,3,Corporate Auto,,Offer4,Call Center,5.3953,Four-Door Car,Medsize
ZW84453,Rural,Married,70,1,11,0,5,Personal Auto,,Offer1,Web,131.401291,Four-Door Car,Medsize
HO29524,Rural,Married,76,35,14,0,1,Personal Auto,,Offer4,Branch,99.382943,Two-Door Car,Medsize
VE89726,Suburban,Single,119,6,48,1,8,Personal Auto,,Offer3,Branch,856.8,SUV,Medsize
GE87503,Suburban,Married,154,20,97,0,2,Personal Auto,,Offer4,Call Center,739.2,SUV,Small
PX90263,Suburban,Single,72,2,22,0,5,Personal Auto,,Offer1,Branch,518.4,Four-Door Car,Medsize
NI17718,Suburban,Single,61,28,31,0,1,Personal Auto,,Offer2,Web,292.8,Four-Door Car,Medsize
FY32213,Suburban,Single,71,25,29,0,3,Personal Auto,,Offer2,Call Center,340.8,Four-Door Car,Medsize
RZ13254,Suburban,Single,73,23,91,0,2,Personal Auto,,Offer2,Branch,350.4,Four-Door Car,Large
GN45013,Suburban,Married,71,1,69,0,3,Personal Auto,,Offer1,Agent,340.8,Four-Door Car,Medsize
UB16654,Urban,Divorced,64,20,29,0,8,Personal Auto,,Offer4,Web,260.879903,Four-Door Car,Medsize
KU84464,Rural,Married,79,17,17,3,2,Personal Auto,,Offer1,Call Center,64.546877,Four-Door Car,Medsize
YH43527,Suburban,Married,92,35,61,0,1,Corporate Auto,,Offer4,Agent,441.6,Four-Door Car,Medsize
RO30676,Rural,Married,106,18,77,2,3,Personal Auto,,Offer1,Agent,37.910623,Four-Door Car,Medsize
QL59704,Urban,Married,74,34,32,2,2,Corporate Auto,,Offer2,Branch,202.860399,Four-Door Car,Medsize
QH19450,Suburban,Single,72,7,77,0,1,Corporate Auto,,Offer1,Call Center,345.6,Four-Door Car,Small
HR85211,Rural,Married,63,17,20,0,3,Personal Auto,,Offer2,Web,94.030308,Two-Door Car,Medsize
UV54502,Suburban,Married,69,9,89,0,1,Personal Auto,,Offer4,Branch,331.2,Four-Door Car,Large
WB38524,Suburban,Married,74,27,28,0,1,Personal Auto,,Offer2,Branch,355.2,Two-Door Car,Small
CE56187,Urban,Divorced,109,5,36,3,1,Personal Auto,,Offer2,Branch,286.234931,SUV,Medsize
JL19416,Suburban,Single,161,29,1,0,1,Personal Auto,,Offer1,Agent,1159.2,SUV,Medsize
JZ61422,Suburban,Single,66,2,95,0,3,Personal Auto,,Offer1,Agent,316.8,Four-Door Car,Medsize
LA13377,Suburban,Married,69,9,67,1,4,Personal Auto,,Offer4,Call Center,466.570791,Four-Door Car,Small
NC99948,Suburban,Single,69,21,86,0,2,Personal Auto,,Offer3,Call Center,331.2,Four-Door Car,Medsize
QD34785,Suburban,Married,76,8,44,0,3,Personal Auto,,Offer2,Agent,364.8,Four-Door Car,Small
RO26085,Suburban,Single,112,28,30,0,2,Personal Auto,,Offer2,Agent,1252.406235,Sports Car,Large
ES57969,Suburban,Single,69,3,92,0,1,Personal Auto,,Offer1,Agent,331.2,Four-Door Car,Medsize
JK55587,Suburban,Married,65,18,90,0,7,Special Auto,,Offer1,Branch,312,Four-Door Car,Large
RN97635,Suburban,Divorced,80,15,62,0,1,Corporate Auto,,Offer1,Call Center,421.484456,Four-Door Car,Small
BI76326,Urban,Single,156,6,86,0,9,Personal Auto,,Offer2,Call Center,430.505942,SUV,Small
JA34909,Suburban,Married,71,29,70,0,1,Corporate Auto,,Offer2,Call Center,398.502948,Four-Door Car,Medsize
OJ90342,Rural,Married,62,19,73,0,1,Personal Auto,,Offer2,Web,7.646763,Four-Door Car,Medsize
CM88932,Rural,Married,88,4,83,0,1,Corporate Auto,,Offer1,Branch,55.510526,Four-Door Car,Large
JJ97525,Suburban,Married,63,27,52,0,7,Personal Auto,,Offer2,Call Center,351.270869,Two-Door Car,Medsize
XV21647,Suburban,Single,112,7,42,0,9,Personal Auto,,Offer1,Branch,806.4,Sports Car,Medsize
MC83487,Suburban,Single,68,19,53,3,3,Corporate Auto,,Offer1,Agent,647.454583,Four-Door Car,Medsize
BL90769,Suburban,Divorced,106,18,95,0,2,Personal Auto,,Offer1,Web,508.8,SUV,Medsize
CR57148,Rural,Married,74,32,39,0,3,Personal Auto,,Offer2,Branch,128.43823,Two-Door Car,Medsize
CP85232,Rural,Married,126,6,62,0,2,Special Auto,,Offer1,Agent,302.033971,SUV,Small
YL74732,Suburban,Married,100,1,7,0,1,Personal Auto,,Offer4,Web,480,SUV,Medsize
FG16766,Suburban,Married,171,0,21,0,1,Personal Auto,,Offer4,Branch,1003.160633,SUV,Medsize
NV55438,Suburban,Single,72,25,76,0,3,Personal Auto,,Offer2,Agent,518.4,Two-Door Car,Medsize
RM10880,Suburban,Divorced,79,14,28,0,1,Corporate Auto,,Offer1,Branch,379.2,Four-Door Car,Medsize
GL56175,Urban,Married,90,22,2,0,1,Personal Auto,,Offer2,Call Center,244.362072,Four-Door Car,Medsize
UK52289,Urban,Married,64,2,68,0,1,Special Auto,,Offer2,Agent,201.455005,Four-Door Car,Medsize
LL45497,Suburban,Married,62,29,27,0,1,Personal Auto,,Offer2,Web,297.6,Two-Door Car,Medsize
BC62782,Suburban,Married,115,29,79,1,2,Personal Auto,,Offer4,Call Center,552,SUV,Small
YM57893,Suburban,Married,116,32,81,0,1,Personal Auto,,Offer1,Call Center,741.418485,Two-Door Car,Small
JP30654,Suburban,Single,104,15,23,0,2,Personal Auto,,Offer3,Agent,707.430832,SUV,Medsize
RA66180,Urban,Married,72,29,54,4,1,Corporate Auto,,Offer1,Branch,305.575785,Two-Door Car,Medsize
EN60878,Urban,Single,85,2,20,0,3,Personal Auto,,Offer1,Branch,376.126419,Four-Door Car,Medsize
JF36291,Suburban,Married,105,18,50,0,1,Personal Auto,,Offer2,Agent,701.708239,Sports Car,Medsize
BK59444,Rural,Single,68,8,61,0,2,Personal Auto,,Offer2,Branch,152.184244,Four-Door Car,Medsize
MK70700,Urban,Married,69,1,81,0,3,Personal Auto,,Offer2,Branch,176.819414,Four-Door Car,Medsize
IW71076,Rural,Married,63,13,71,0,5,Corporate Auto,,Offer2,Agent,104.454624,Four-Door Car,Large
AP98768,Suburban,Single,98,9,50,0,2,Personal Auto,,Offer1,Agent,941.718054,Four-Door Car,Small
OM24164,Suburban,Single,65,5,19,1,1,Personal Auto,,Offer1,Agent,468,Two-Door Car,Medsize
QP84605,Rural,Divorced,111,4,47,0,3,Corporate Auto,,Offer1,Call Center,121.306839,Four-Door Car,Medsize
VC87846,Suburban,Divorced,96,13,98,0,6,Corporate Auto,,Offer3,Agent,460.8,Four-Door Car,Medsize
ZM92052,Rural,Single,67,20,37,0,1,Personal Auto,,Offer3,Agent,67.859881,Two-Door Car,Small
ON73702,Urban,Married,114,15,67,0,8,Corporate Auto,,Offer1,Agent,539.843003,SUV,Small
QQ90441,Suburban,Single,116,23,21,0,2,Personal Auto,,Offer1,Agent,556.8,Four-Door Car,Medsize
HU35721,Suburban,Divorced,73,8,78,0,1,Personal Auto,,Offer4,Agent,350.4,Four-Door Car,Medsize
XH85336,Suburban,Divorced,69,1,78,0,9,Personal Auto,,Offer1,Agent,331.2,Four-Door Car,Medsize
ZH17561,Suburban,Divorced,136,0,25,0,1,Corporate Auto,,Offer1,Branch,765.709629,SUV,Medsize
AG85615,Suburban,Single,87,9,75,0,2,Special Auto,,Offer1,Web,626.4,Four-Door Car,Medsize
OY74069,Suburban,Single,67,12,67,5,7,Personal Auto,,Offer4,Call Center,321.6,Four-Door Car,Medsize
DJ91267,Rural,Married,244,29,22,0,2,Personal Auto,,Offer1,Agent,494.395024,Luxury SUV,Small
KB72438,Rural,Married,123,4,43,1,2,Personal Auto,,Offer3,Call Center,115.545086,SUV,Medsize
TR67616,Rural,Single,61,22,45,0,3,Corporate Auto,,Offer2,Web,19.938981,Four-Door Car,Medsize
GF65731,Suburban,Married,113,15,6,0,2,Personal Auto,,Offer1,Call Center,799.926741,Sports Car,Large
HB67642,Suburban,Married,109,10,59,0,2,Personal Auto,,Offer2,Agent,523.2,Sports Car,Medsize
DP84567,Suburban,Married,183,6,16,0,2,Personal Auto,,Offer3,Agent,878.4,Luxury SUV,Large
VV77534,Urban,Married,176,25,29,0,5,Personal Auto,,Offer3,Call Center,444.470676,SUV,Medsize
GL67540,Urban,Married,73,21,80,0,6,Personal Auto,,Offer1,Agent,268.819985,Four-Door Car,Medsize
SV50502,Suburban,Married,69,6,97,0,4,Corporate Auto,,Offer4,Branch,331.2,Four-Door Car,Medsize
UK59698,Suburban,Divorced,62,5,31,0,1,Personal Auto,,Offer3,Branch,297.6,Two-Door Car,Medsize
OA57352,Suburban,Divorced,86,21,76,0,6,Personal Auto,,Offer1,Branch,412.8,Four-Door Car,Medsize
ZF84449,Suburban,Single,112,7,34,1,1,Special Auto,,Offer1,Agent,806.4,Sports Car,Medsize
VH31965,Suburban,Married,67,13,43,1,9,Personal Auto,,Offer1,Call Center,321.6,Four-Door Car,Medsize
HG39060,Suburban,Single,74,34,51,0,4,Corporate Auto,,Offer1,Call Center,532.8,Four-Door Car,Medsize
EM29359,Suburban,Married,183,24,63,0,1,Personal Auto,,Offer2,Web,1317.6,Luxury Car,Large
SF57173,Suburban,Married,114,9,38,0,1,Personal Auto,,Offer4,Agent,691.412378,SUV,Medsize
OT47603,Suburban,Married,127,3,93,0,3,Personal Auto,,Offer2,Agent,804.811859,Sports Car,Medsize
SW31412,Suburban,Married,62,20,80,1,2,Personal Auto,,Offer3,Agent,297.6,Four-Door Car,Small
JS36322,Suburban,Single,136,14,69,1,8,Personal Auto,,Offer1,Agent,1090.86434,Sports Car,Small
RE81445,Rural,Married,71,10,61,0,3,Personal Auto,,Offer3,Branch,50.587035,Two-Door Car,Medsize
RM24280,Suburban,Married,112,4,49,0,1,Personal Auto,,Offer3,Agent,537.6,Four-Door Car,Medsize
LC25393,Rural,Married,230,28,63,0,2,Personal Auto,,Offer1,Call Center,151.528482,Luxury Car,Small
UX38930,Urban,Married,129,31,5,0,3,Personal Auto,,Offer2,Branch,347.075948,SUV,Medsize
HD95496,Urban,Married,66,27,1,0,2,Personal Auto,,Offer4,Agent,271.697529,Two-Door Car,Medsize
RX24650,Suburban,Divorced,133,35,90,0,1,Corporate Auto,,Offer2,Agent,638.4,SUV,Medsize
DW19309,Suburban,Married,177,35,90,0,7,Corporate Auto,,Offer1,Agent,849.6,SUV,Medsize
EG48956,Suburban,Married,63,35,59,3,3,Personal Auto,,Offer2,Call Center,639.45899,Two-Door Car,Large
UF88986,Suburban,Single,72,28,43,0,1,Personal Auto,,Offer1,Branch,345.6,Two-Door Car,Medsize
DB42794,Suburban,Married,110,6,74,0,1,Personal Auto,,Offer2,Branch,528,Four-Door Car,Medsize
JB50798,Suburban,Single,124,3,70,2,6,Corporate Auto,,Offer2,Agent,595.2,Sports Car,Medsize
JY45873,Suburban,Single,130,12,15,0,1,Corporate Auto,,Offer2,Agent,624,SUV,Medsize
TE35785,Suburban,Married,196,0,73,2,1,Personal Auto,,Offer1,Branch,1337.063487,Luxury SUV,Large
CM55703,Suburban,Divorced,74,1,6,1,1,Personal Auto,,Offer1,Agent,355.2,Two-Door Car,Medsize
QN65180,Rural,Married,79,22,75,0,2,Personal Auto,,Offer3,Call Center,125.194389,Four-Door Car,Large
GE47180,Rural,Married,113,3,43,0,3,Personal Auto,,Offer3,Agent,235.220971,Sports Car,Medsize
VQ38776,Suburban,Single,76,18,63,0,3,Personal Auto,,Offer2,Agent,395.34111,Four-Door Car,Large
ZY90118,Suburban,Married,113,1,22,1,1,Corporate Auto,,Offer1,Call Center,542.4,Four-Door Car,Small
IN17648,Suburban,Single,74,1,62,0,7,Personal Auto,,Offer1,Agent,772.798511,Two-Door Car,Medsize
DF95759,Suburban,Married,132,9,85,0,6,Personal Auto,,Offer2,Agent,633.6,SUV,Medsize
QG45324,Suburban,Married,73,9,14,0,2,Personal Auto,,Offer1,Agent,350.4,Four-Door Car,Medsize
MN61620,Rural,Single,131,4,40,4,9,Personal Auto,,Offer1,Web,168.517149,Sports Car,Small
YH86390,Suburban,Divorced,64,30,80,0,6,Corporate Auto,,Offer2,Agent,307.2,Four-Door Car,Medsize
FY13480,Suburban,Single,88,30,19,0,4,Personal Auto,,Offer1,Web,633.6,Four-Door Car,Medsize
YH61661,Suburban,Married,105,6,2,0,3,Special Auto,,Offer2,Branch,504,SUV,Medsize
NL93182,Suburban,Single,78,13,32,0,1,Corporate Auto,,Offer2,Web,845.654042,Four-Door Car,Small
UM45563,Rural,Single,114,19,69,0,1,Personal Auto,,Offer2,Call Center,92.915251,SUV,Medsize
WE68644,Suburban,Married,100,4,6,0,1,Personal Auto,,Offer1,Branch,668.29397,Sports Car,Medsize
EZ30498,Suburban,Married,117,15,93,0,6,Personal Auto,,Offer1,Web,700.901632,SUV,Medsize
QY74517,Suburban,Single,73,24,57,0,4,Personal Auto,,Offer1,Branch,525.6,Four-Door Car,Large
NM88660,Rural,Single,91,14,68,0,1,Corporate Auto,,Offer1,Agent,25.299,Four-Door Car,Small
MZ82036,Suburban,Divorced,63,30,57,0,6,Personal Auto,,Offer2,Branch,375.330097,Four-Door Car,Medsize
ID20929,Suburban,Divorced,74,25,34,0,1,Corporate Auto,,Offer1,Branch,418.233667,Four-Door Car,Medsize
EY50028,Urban,Married,86,5,55,0,1,Corporate Auto,,Offer2,Agent,398.240791,Two-Door Car,Medsize
TT82373,Suburban,Married,138,15,35,0,4,Personal Auto,,Offer1,Branch,938.513425,Sports Car,Medsize
OH64088,Suburban,Single,65,32,52,0,2,Corporate Auto,,Offer1,Agent,338.619869,Four-Door Car,Medsize
SK97780,Urban,Married,90,27,37,0,2,Corporate Auto,,Offer1,Branch,339.344531,Two-Door Car,Large
IO33050,Urban,Divorced,65,1,47,1,3,Personal Auto,,Offer1,Call Center,302.818833,Four-Door Car,Medsize
XA55917,Suburban,Married,113,10,15,1,9,Personal Auto,,Offer1,Web,619.165344,SUV,Medsize
JK32620,Suburban,Single,68,3,4,0,1,Personal Auto,,Offer2,Web,326.4,Four-Door Car,Medsize
RQ19236,Urban,Married,100,24,53,0,4,Personal Auto,,Offer2,Web,259.561195,Sports Car,Medsize
QC47433,Suburban,Married,70,4,41,0,1,Personal Auto,,Offer2,Branch,336,Four-Door Car,Small
RA93608,Suburban,Married,76,24,32,1,2,Personal Auto,,Offer1,Agent,364.8,Two-Door Car,Small
XH97711,Urban,Married,61,25,70,0,1,Corporate Auto,,Offer4,Agent,179.161843,Four-Door Car,Medsize
AU96286,Suburban,Single,92,20,50,0,1,Corporate Auto,,Offer4,Web,662.4,Four-Door Car,Medsize
KC17170,Rural,Married,68,9,8,0,5,Corporate Auto,,Offer1,Branch,75.501852,Four-Door Car,Medsize
ZN47335,Rural,Divorced,131,4,67,0,9,Corporate Auto,,Offer1,Web,306.983596,SUV,Small
EI46264,Rural,Married,65,27,36,2,1,Personal Auto,,Offer2,Branch,84.026848,Four-Door Car,Medsize
EK87864,Rural,Married,70,27,22,0,1,Special Auto,,Offer1,Agent,139.489926,Four-Door Car,Medsize
